burial,n_pep_contacted,chain_balance,n_hbond,F_cdr12,F_cdr3a
1652.4298704824323,7,0.3571428571428571,3,0.0,0.7570676644928851
1674.6266425799731,7,0.3181818181818182,5,0.158901282585856,0.5947347789668825
2281.883559157108,8,0.36,6,1.168248463981879,0.9749510512489
1768.3035194042604,9,0.4642857142857143,3,-2.7003771951001583,-0.4761300241273828
2061.9998953504437,9,0.4583333333333333,8,0.4508790435117883,0.4572726745037428
2013.665876622752,8,0.44,8,1.0812864956586814,0.9288871088806248
1969.356640208247,8,0.391304347826087,8,0.4164776167944559,0.7854363264756633
1757.3276994513508,9,0.48,2,-2.7003771951001583,-0.4071371526404315
1866.841068382193,6,0.0,2,-3.4386879259523773,0.0
1878.4590424398991,6,0.0,2,-3.5181520973066247,0.0
1695.470255323351,6,0.4117647058823529,2,-0.5480655161451474,-0.8413330951370633
1653.7140655944822,7,0.3636363636363636,3,0.171323802584413,0.6170766887458791
1644.8487675863323,6,0.2857142857142857,5,0.171323802584413,0.7610793812376966
2109.428532207996,6,0.2777777777777778,4,0.0,-1.059848577887683
2087.8870586389603,6,0.25,4,-0.166869171651459,-0.7415459966020006
1764.7689889080066,6,0.1739130434782608,3,0.117796866400645,-0.5402317402773803
1800.816414696612,6,0.1818181818181818,4,0.226635646434796,-0.5402317402773803
2092.7694957464846,5,0.1333333333333333,2,-1.865806120010279,-0.486125169692763
965.3459390908685,4,0.0,1,-0.032552757771371,0.0
531.4611934556779,5,0.0,3,0.0,0.0
2166.6524287648317,10,0.2962962962962963,4,-0.3841947622973445,1.398799686984233
2022.3235153566384,9,0.2962962962962963,5,0.1683505714353516,1.6241629950367558
2007.7506723463305,9,0.4090909090909091,3,-0.2992159409425224,0.0302839047637626
1689.9622517201678,8,0.4782608695652174,4,1.2180333827798089,-0.6755948582563938
1544.8617882890176,8,0.3684210526315789,0,-0.4755637168248505,0.8364844924519521
2311.739496444952,10,0.2884615384615384,8,-0.535495945657983,-0.7750458102533094
2909.369643220096,6,0.0952380952380952,5,-0.374693449441411,0.5149497443173534
2082.593349353927,5,0.3888888888888889,4,-0.7606196554720299,1.0116176635306409
909.7695816861597,4,0.0,2,-0.032552757771371,0.0
901.9272490776202,4,0.0,2,-0.065105515542742,0.0
1803.2107858206437,9,0.4516129032258064,9,1.5237979647473716,0.1684000296578196
1742.7714817492524,9,0.4375,9,1.5237979647473714,0.1684000296578196
1762.091233560026,9,0.4827586206896552,9,1.5118278276855064,0.1684000296578196
1943.266366671396,8,0.4666666666666667,9,1.9443827646504344,-0.0329039780484253
2136.0358364973727,8,0.3333333333333333,4,-0.976263224670457,0.0302839047637626
1560.1829335365692,6,0.2222222222222222,3,0.6519285251654979,0.954047788067592
1848.5462800240855,9,0.3809523809523809,2,-0.0924131456950499,-0.1857598049099234
2162.512978319777,11,0.36,3,-0.845754814367571,-0.0222123428890753
2144.979272198132,9,0.4347826086956521,6,-0.6115771573461996,0.0302839047637626
1906.8394616229853,8,0.2962962962962963,3,-0.7274934731540967,0.2813004762574246
2234.5721288382083,8,0.2608695652173913,5,-0.7274934731540967,0.0
1568.8686455424322,7,0.4117647058823529,2,0.171323802584413,0.8452446336652518
1702.9447576974562,6,0.391304347826087,8,-0.7033669750025283,0.0332166677565664
1489.7039412911618,7,0.3333333333333333,5,-0.299516530098784,0.0021719826268231
1555.1657849362018,9,0.35,0,-0.2878454844956125,-0.2400648327421823
1478.327241549181,7,0.3333333333333333,6,-0.299516530098784,0.0021719826268231
1482.5255151749298,7,0.3333333333333333,4,-0.299516530098784,-0.1621310686644528
1509.825955334687,7,0.3333333333333333,5,-0.299516530098784,-0.2373079880070798
1486.378075378867,7,0.3333333333333333,6,-0.299516530098784,0.1772069556210028
1762.3708353061884,6,0.4666666666666667,3,0.5529928104949942,0.0129302171266993
1665.521414857496,6,0.4615384615384615,1,-0.3381254999380909,-0.7778939391006447
2005.2638001679843,11,0.4,1,-0.5514615390261359,-0.476735584156652
1818.1914955220784,6,0.3125,3,0.0,1.031309705568145
2130.7397019027594,6,0.4814814814814814,6,-0.340412667006157,-2.2970318852634355
1952.8566688657083,7,0.4782608695652174,3,-0.6822054097475174,-3.0574364114557344
2470.5788859660897,8,0.4615384615384615,6,-0.1251083984708749,-2.4451050997603367
1297.5647377833666,4,0.2608695652173913,3,-0.49148553006648,-0.6506275227393123
2184.9116165947416,7,0.4827586206896552,4,0.169654866363223,-0.59460140009537
1796.424845157766,6,0.48,6,-0.446874681745245,-1.4978641155414991
2191.3957884336487,7,0.391304347826087,5,-0.061351203807057,-0.1715618124142572
2271.4844476506696,9,0.3571428571428571,6,-0.6251506621146428,0.0302839047637626
1766.9964786301937,6,0.35,4,-0.0338057708222007,-0.0218956306468846
2160.914900402393,7,0.3333333333333333,0,0.039737229992727,-0.4758551315142789
1822.648397621415,5,0.0714285714285714,1,-0.4691698591224429,0.0
1755.6263259673142,7,0.4375,3,-0.703811067064895,-0.7778939391006447
1836.2931136309128,5,0.25,1,0.051697403850361,-0.7156795433420462
1396.6367722026189,5,0.3125,2,0.0516320417199985,0.3673301533736459
1968.6307438095173,8,0.25,1,-0.2833408141060348,-0.121108872625965
1640.7153364327824,7,0.2941176470588235,1,-0.5118299266949843,-0.405170127260263
1570.4235579767485,6,0.1428571428571428,1,-0.525750079951848,0.1317741464464309
1982.0713568275312,9,0.4347826086956521,3,1.0345910243987688,-0.6503812290926994
1902.245498119053,8,0.25,1,-0.6637358229257508,0.2982767913519394
1854.9649308064763,8,0.25,2,-0.5118299266949843,-0.1342781456129886
1798.107859174197,5,0.2272727272727272,3,0.0445698813732294,0.1011855028160615
1811.925337646964,5,0.2272727272727272,2,0.0445698813732294,0.1011855028160615
1712.9988720647889,7,0.4736842105263157,3,1.2433757610660423,0.1981183507546969
1749.5315859538314,7,0.4736842105263157,3,1.2433757610660423,-0.0987412395864698
1773.4017713607243,5,0.5,4,-0.1897481047795242,-1.0219151693030857
1430.8297786797484,7,0.4347826086956521,8,-1.5551091677617683,0.1241080777964582
1561.7820795955122,5,0.2727272727272727,6,-0.3119283303937439,-0.4653562694506029
